,latency,x_pos,z_pos,x_conv,z_conv,nodeNr,in_nodeRadius,neighbours,num_neighbours,closest_to_nodeCentroid,node_1st_half,time_diff,time_diff_normalized,distance_to_next,distance_difference
1195,158.34,24.39,171.33,116.815,112.8675,92.0,1,"[81, 96, 112]",3.0,0,1,85.564,0.6638168460088287,51.51931439837613,0.13788582233137703
1196,158.451,24.77,171.44,116.91,112.895,92.0,1,"[81, 96, 112]",3.0,0,1,85.453,0.6629556933055075,51.61821460060039,0.09890020222425733
1197,158.562,24.65,170.99,116.88,112.7825,92.0,1,"[81, 96, 112]",3.0,0,1,85.34199999999998,0.6620945406021862,51.73464591082234,0.11643131022194808
1198,159.006,24.63,170.85,116.875,112.7475,92.0,1,"[81, 96, 112]",3.0,0,1,84.898,0.6586499297889012,51.77000124988166,0.03535533905932198
1199,159.117,25.07,171.2,116.985,112.835,92.0,1,"[81, 96, 112]",3.0,0,1,84.787,0.65778877708558,51.91055817785036,0.1405569279687029
1200,159.563,25.38,171.18,117.0625,112.83,92.0,1,"[81, 96, 112]",3.0,0,1,84.34100000000001,0.6543286500073703,51.98821930068541,0.07766112283504611
1201,159.673,25.49,170.64,117.09,112.695,92.0,1,"[81, 96, 112]",3.0,0,1,84.231,0.6534752554365113,52.125991758019964,0.137772457334556
1202,159.784,25.62,170.1,117.1225,112.56,92.0,1,"[81, 96, 112]",3.0,0,1,84.12,0.6526141027331901,52.26484869878994,0.13885694076997623
1203,160.118,25.79,169.67,117.165,112.45249999999999,92.0,1,"[81, 96, 112]",3.0,0,1,83.786,0.650022886490764,52.380444979006924,0.11559628021698387
1204,160.227,26.26,169.38,117.2825,112.38,92.0,1,"[81, 96, 112]",3.0,0,1,83.67699999999999,0.6491772500523674,52.51851199172175,0.1380670127148278
1205,161.561,26.58,169.17,117.3625,112.32749999999999,92.0,1,"[81, 96, 112]",3.0,0,1,82.34299999999999,0.6388279013475876,52.61420028776678,0.09568829604502582
1206,161.672,27.07,169.21,117.485,112.3375,92.0,1,"[81, 96, 112]",3.0,0,1,82.232,0.6379667486442664,52.7371077732996,0.12290748553282071
1207,161.783,27.59,169.03,117.615,112.29249999999999,92.0,1,"[81, 96, 112]",3.0,0,1,82.12100000000001,0.6371055959409452,52.87467593822158,0.13756816492197999
1208,161.893,27.9,168.61,117.6925,112.1875,92.0,1,"[81, 96, 112]",3.0,0,1,82.011,0.6362522013700862,53.00517976958295,0.13050383136137356
1209,162.005,28.05,168.07,117.73,112.0525,92.0,1,"[81, 96, 112]",3.0,0,1,81.899,0.6353832905343026,53.14529133227498,0.1401115626920273
1210,163.071,28.55,167.62,117.855,111.94,92.0,1,"[81, 96, 112]",3.0,0,1,80.833,0.6271131213294336,53.3134616328634,0.16817030058842164
1211,163.183,28.94,168.01,117.9525,112.0375,92.0,1,"[81, 96, 112]",3.0,0,1,80.721,0.6262442104936501,53.45134745519477,0.13788582233136992
1212,163.293,29.27,168.46,118.035,112.15,,0,,,0,0,80.61099999999999,0.625390815922791,53.59085551947781,0.1395080642830422
1213,163.405,29.45,168.95,118.08,112.2725,,0,,,0,0,80.499,0.6245219050870074,53.72135935083919,0.13050383136137356
1214,164.07,29.65,169.68,118.13,112.455,,0,,,0,0,79.834,0.6193627469995423,53.91058474554085,0.18922539470166555
1215,164.181,29.81,170.15,118.17,112.57249999999999,,0,,,0,0,79.72299999999998,0.618501594296221,54.034706661413914,0.12412191587306154
1216,164.293,30.02,170.62,118.2225,112.69,,0,,,0,0,79.61099999999999,0.6176326834604373,54.16340203817626,0.12869537676234444
1217,164.403,30.22,171.09,118.27250000000001,112.8075,,0,,,0,0,79.501,0.6167792888895786,54.29109796606749,0.12769592789123152
1218,164.514,30.53,171.54,118.35,112.91999999999999,,0,,,0,0,79.38999999999999,0.6159181361862571,54.42770872699061,0.1366107609231193
1219,164.625,30.91,171.95,118.44500000000001,113.0225,,0,,,0,0,79.279,0.615056983482936,54.56746297558436,0.13975424859375352
1220,164.737,31.33,172.26,118.55,113.1,,0,,,0,0,79.167,0.6141880726471525,54.697966806945736,0.13050383136137356
1221,164.959,31.39,172.27,118.565,113.10249999999999,,0,,,0,0,78.945,0.6124657672405098,54.71317371327148,0.015206906325744285
1222,165.069,31.65,172.73,118.63,113.2175,,0,,,0,0,78.83500000000001,0.6116123726696511,54.84527216140771,0.13209844813623306
1223,165.181,32.13,172.99,118.75,113.2825,,0,,,0,0,78.72299999999998,0.6107434618338673,54.981745602047276,0.13647344063956268
1224,165.292,32.68,173.05,118.8875,113.2975,,0,,,0,0,78.612,0.6098823091305461,55.12006136398351,0.13831576193623363
1225,165.403,33.23,173.06,119.025,113.3,,0,,,0,0,78.501,0.6090211564272249,55.25758408937826,0.13752272539475285
1226,165.514,33.79,173.07,119.165,113.3025,,0,,,0,0,78.38999999999999,0.6081600037239036,55.39760640902767,0.14002231964940393
1227,165.625,34.35,173.09,119.305,113.3075,,0,,,0,0,78.279,0.6072988510205823,55.53769566628888,0.14008925726121646
1228,165.737,34.9,173.12,119.4425,113.315,,0,,,0,0,78.167,0.6064299401847988,55.67540005982808,0.13770439353919528
1229,165.847,35.46,173.16,119.5825,113.32499999999999,,0,,,0,0,78.05699999999999,0.6055765456139398,55.81575674830426,0.14035668847618155
1230,165.959,36.01,173.21,119.72,113.3375,,0,,,0,0,77.945,0.6047076347781561,55.9538237610191,0.138067012714842
1231,166.07,36.56,173.28,119.8575,113.35499999999999,,0,,,0,0,77.834,0.603846482074835,56.09243292377539,0.1386091627562891
1232,166.181,37.1,173.39,119.9925,113.3825,,0,,,0,0,77.72299999999998,0.6029853293715136,56.23020538110995,0.137772457334556
1233,166.292,37.64,173.54,120.1275,113.41999999999999,,0,,,0,0,77.612,0.6021241766681924,56.37031694380196,0.14011156269201308
1234,166.403,38.16,173.73,120.2575,113.4675,,0,,,0,0,77.501,0.6012630239648713,56.508723049158625,0.13840610535666542
1235,166.514,38.67,173.95,120.385,113.5225,,0,,,0,0,77.38999999999999,0.6004018712615499,56.64757998992862,0.13885694076999755
1236,166.624,39.18,174.16,120.5125,113.57499999999999,,0,,,0,0,77.28,0.5995484766906911,56.78546581225999,0.13788582233136992
1237,166.736,39.71,174.33,120.645,113.6175,,0,,,0,0,77.168,0.5986795658549074,56.924615012760746,0.13914920050075352
1238,166.846,40.25,174.46,120.78,113.65,,0,,,0,0,77.05799999999999,0.5978261712840485,57.06347195353074,0.13885694076999044
1239,166.957,40.79,174.59,120.915,113.6825,,0,,,0,0,76.947,0.5969650185807273,57.20232889430073,0.13885694076999044
1240,167.069,41.33,174.72,121.05,113.715,,0,,,0,0,76.83500000000001,0.5960961077449437,57.3411858350707,0.13885694076997623
1241,167.181,41.87,174.87,121.185,113.7525,,0,,,0,0,76.72299999999998,0.5952271969091599,57.48129739776273,0.1401115626920273
1242,167.292,42.4,175.05,121.3175,113.7975,,0,,,0,0,76.612,0.5943660442058387,57.62123041745429,0.13993301969156136
1243,167.403,42.91,175.25,121.445,113.8475,,0,,,0,0,76.501,0.5935048915025176,57.75818387670231,0.13695345924801927
1244,167.514,43.41,175.49,121.57,113.9075,,0,,,0,0,76.38999999999999,0.5926437387991962,57.896838122940935,0.1386542462386231
1245,167.625,43.89,175.75,121.69,113.9725,,0,,,0,0,76.279,0.591782586095875,58.0333115635805,0.13647344063956268
1246,167.958,45.26,176.66,122.0325,114.19999999999999,,0,,,0,0,75.946,0.5891991279859112,58.444483668665455,0.41117210508495816
1247,168.067,45.71,176.83,122.145,114.2425,,0,,,0,0,75.83699999999999,0.5883534915475146,58.56474380337352,0.12026013470806163
1248,168.18,46.15,176.69,122.255,114.2075,,0,,,0,0,75.72399999999999,0.5874768225792687,58.68017776717967,0.11543396380615434
1249,168.292,46.3,176.17,122.2925,114.07749999999999,,0,,,0,0,75.612,0.5866079117434851,58.81547835845703,0.13530059127735683
1250,168.402,46.38,175.62,122.3125,113.94,,0,,,0,0,75.50200000000001,0.5857545171726263,58.95442529077292,0.13894693231588917
1251,168.514,46.59,175.11,122.36500000000001,113.8125,,0,,,0,0,75.38999999999999,0.5848856063368425,59.092311113104294,0.13788582233137703
1252,168.625,47.08,175.0,122.4875,113.785,,0,,,0,0,75.279,0.5840244536335214,59.217859908399184,0.12554879529488971
1253,168.735,47.63,174.96,122.625,113.775,,0,,,0,0,75.16899999999998,0.5831710590626623,59.35572306518881,0.1378631567896278
1254,168.956,48.68,174.87,122.8875,113.7525,,0,,,0,0,74.94800000000001,0.5814565117884823,59.61918558624257,0.26346252105376067
1255,169.069,49.29,174.97,123.04,113.7775,,0,,,0,0,74.83500000000001,0.5805798428202364,59.77372118084783,0.15453559460525668
1256,169.18,49.81,175.16,123.17,113.82499999999999,,0,,,0,0,74.72399999999999,0.579718690116915,59.91212728620448,0.1384061053566512
1257,169.291,50.31,175.4,123.295,113.88499999999999,,0,,,0,0,74.613,0.5788575374135938,60.050781532443104,0.1386542462386231
1258,169.402,50.79,175.68,123.415,113.955,,0,,,0,0,74.50200000000001,0.5779963847102727,60.189705972337606,0.13892443989450243
1259,169.513,51.26,175.96,123.5325,114.025,,0,,,0,0,74.39099999999999,0.5771352320069513,60.3264767660035,0.13677079366589595
1260,169.625,51.74,176.24,123.6525,114.095,,0,,,0,0,74.279,0.5762663211711677,60.465401205898,0.13892443989449532
1261,169.736,52.22,176.52,123.77250000000001,114.16499999999999,,0,,,0,0,74.168,0.5754051684678465,60.60432564579249,0.13892443989449532
1262,169.846,52.7,176.79,123.8925,114.23249999999999,,0,,,0,0,74.05799999999999,0.5745517738969875,60.74200734392262,0.13768169813013031
1263,169.957,53.19,177.05,124.015,114.2975,,0,,,0,0,73.947,0.5736906211936663,60.880684126406216,0.13867678248359283
1264,170.069,53.71,177.24,124.145,114.345,,0,,,0,0,73.83500000000001,0.5728217103578828,61.019090231762874,0.13840610535665832
1265,170.29,54.21,177.14,124.27,114.32,,0,,,0,0,73.614,0.5711071630837026,61.1465657196027,0.1274754878398241
1266,170.401,54.32,176.74,124.2975,114.22,,0,,,0,0,73.50299999999999,0.5702460103803811,61.25027806216615,0.10371234256345474
1267,170.512,54.73,176.37,124.4,114.1275,,0,,,0,0,73.392,0.5693848576770599,61.388345074881,0.1380670127148491
1268,170.624,55.34,176.27,124.55250000000001,114.10249999999999,,0,,,0,0,73.28,0.5685159468412764,61.54288066948626,0.15453559460525668
1269,170.734,55.89,176.22,124.69,114.09,,0,,,0,0,73.16999999999999,0.5676625522704174,61.68094768220109,0.1380670127148278
1270,170.846,56.44,176.18,124.8275,114.08,,0,,,0,0,73.05799999999999,0.5667936414346338,61.818810838990714,0.1378631567896278
1271,170.957,57.0,176.18,124.9675,114.08,,0,,,0,0,72.947,0.5659324887313126,61.958810838990715,0.14000000000000057
1272,171.068,57.54,176.26,125.1025,114.1,,0,,,0,0,72.83599999999998,0.5650713360279913,62.095284279630285,0.1364734406395698
1273,171.18,58.09,176.37,125.24000000000001,114.1275,,0,,,0,0,72.72399999999999,0.5642024251922076,62.235507316254086,0.14022303662380153
1274,171.291,58.62,176.53,125.3725,114.16749999999999,,0,,,0,0,72.613,0.5633412724888865,62.373913421610744,0.13840610535665832
1275,171.402,59.15,176.71,125.505,114.2125,,0,,,0,0,72.50200000000001,0.5624801197855653,62.513846441302306,0.13993301969156136
1276,171.513,59.65,176.94,125.63,114.27,,0,,,0,0,72.39099999999999,0.5616189670822439,62.65143732036047,0.13759087905816614
1277,171.623,60.15,177.19,125.755,114.3325,,0,,,0,0,72.281,0.5607655725113851,62.79119156895421,0.1397542485937393
1278,171.846,61.11,177.74,125.995,114.47,,0,,,0,0,72.05799999999999,0.5590355089722802,63.06778920090359,0.2765976319493788
1279,171.957,61.59,178.02,126.11500000000001,114.53999999999999,,0,,,0,0,71.947,0.558174356268959,63.206713640798085,0.13892443989449532
1280,172.068,62.09,178.27,126.24000000000001,114.60249999999999,,0,,,0,0,71.83599999999998,0.5573132035656376,63.346467889391825,0.1397542485937393
1281,172.178,62.61,178.45,126.37,114.6475,,0,,,0,0,71.726,0.5564598089947788,63.4840360543138,0.13756816492197288
1282,172.29,63.16,178.42,126.5075,114.63999999999999,,0,,,0,0,71.614,0.5555908981589952,63.62174044785299,0.13770439353919528
1283,172.402,63.35,178.26,126.555,114.6,,0,,,0,0,71.50200000000001,0.5547219873232117,63.68383915959487,0.06209871174187498
1284,172.512,63.57,178.04,126.61,114.54499999999999,,0,,,0,0,71.392,0.5538685927523527,63.76162090552539,0.07778174593052256
1285,172.623,64.12,177.96,126.7475,114.525,,0,,,0,0,71.281,0.5530074400490315,63.900567837841294,0.13894693231590338
1286,172.734,64.67,177.99,126.885,114.5325,,0,,,0,0,71.16999999999999,0.55214628734571,64.0382722313805,0.1377043935392095
1287,172.845,65.21,178.11,127.02,114.5625,,0,,,0,0,71.059,0.5512851346423889,64.17656539823989,0.1382931668593841
1288,172.955,65.74,178.27,127.1525,114.60249999999999,,0,,,0,0,70.94899999999998,0.5504317400715298,64.31497150359655,0.13840610535666542
1289,173.066,66.27,178.44,127.285,114.645,,0,,,0,0,70.838,0.5495705873682087,64.4541207040973,0.13914920050075352
1290,173.177,66.79,178.62,127.415,114.69,,0,,,0,0,70.727,0.5487094346648875,64.5916888690193,0.1375681649219871
1291,173.288,67.31,178.81,127.545,114.7375,,0,,,0,0,70.61599999999999,0.5478482819615661,64.73009497437596,0.13840610535666542
1292,173.4,67.84,178.99,127.67750000000001,114.7825,,0,,,0,0,70.50399999999999,0.5469793711257825,64.87002799406753,0.13993301969156846
1293,173.512,67.99,179.22,127.715,114.84,,0,,,0,0,70.392,0.546110460289999,64.93867564515625,0.06864765108872461
1294,173.623,68.51,179.41,127.845,114.88749999999999,,0,,,0,0,70.281,0.5452493075866778,65.0770817505129,0.1384061053566512
1295,173.733,69.04,179.58,127.9775,114.93,,0,,,0,0,70.17099999999999,0.5443959130158188,65.21623095101367,0.13914920050076773
1296,173.845,69.57,179.73,128.11,114.9675,,0,,,0,0,70.059,0.5435270021800352,65.35393534455288,0.1377043935392095
1297,173.955,70.1,179.89,128.2425,115.0075,,0,,,0,0,69.94899999999998,0.5426736076091763,65.49234144990953,0.1384061053566512
1298,174.067,70.58,179.77,128.3625,114.97749999999999,,0,,,0,0,69.83699999999999,0.5418046967733927,65.61603461867807,0.12369316876853986
1299,174.178,70.92,179.33,128.4475,114.8675,,0,,,0,0,69.726,0.5409435440700715,65.75504900642262,0.13901438774455244
1300,174.289,71.24,178.89,128.5275,114.7575,,0,,,0,0,69.61500000000001,0.5400823913667503,65.89106371151,0.13601470508737634
1301,174.399,71.62,178.48,128.6225,114.655,,0,,,0,0,69.505,0.5392289967958913,66.03081796010373,0.1397542485937322
1302,174.51,72.17,178.43,128.76,114.6425,,0,,,0,0,69.394,0.5383678440925701,66.16888497281856,0.1380670127148278
1303,174.612,72.67,178.44,128.885,114.645,,0,,,0,0,69.292,0.53757651458141,66.29390997031906,0.12502499750050333
1304,174.722,73.22,178.48,129.0225,114.655,112.0,1,"[92, 109, 118]",3.0,0,1,69.18199999999999,0.536723120010551,66.4317731271087,0.1378631567896349
1305,174.833,73.77,178.57,129.16,114.6775,112.0,1,"[92, 109, 118]",3.0,0,1,69.071,0.5358619673072298,66.57110187503962,0.13932874793091798
1306,174.944,74.3,178.75,129.2925,114.7225,112.0,1,"[92, 109, 118]",3.0,0,1,68.96000000000001,0.5350008146039087,66.71103489473117,0.13993301969155425
1307,175.055,74.77,179.03,129.41,114.79249999999999,112.0,1,"[92, 109, 118]",3.0,0,1,68.84899999999999,0.5341396619005873,66.84780568839707,0.13677079366590306
1308,175.167,75.19,179.4,129.515,114.88499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,68.737,0.5332707510648037,66.98773870808863,0.13993301969155425
1309,175.278,75.57,179.81,129.61,114.9875,112.0,1,"[92, 109, 118]",3.0,0,1,68.626,0.5324095983614825,67.12749295668239,0.13975424859376062
1310,175.389,75.93,180.23,129.7,115.0925,112.0,1,"[92, 109, 118]",3.0,0,1,68.51499999999999,0.5315484456581611,67.26578612354177,0.1382931668593841
1311,175.501,76.3,180.65,129.7925,115.19749999999999,112.0,1,"[92, 109, 118]",3.0,0,1,68.40299999999999,0.5306795348223775,67.40571914323333,0.13993301969155425
1312,175.611,76.78,180.88,129.9125,115.255,112.0,1,"[92, 109, 118]",3.0,0,1,68.293,0.5298261402515188,67.53878397705505,0.13306483382172019
1313,175.722,77.34,180.89,130.0525,115.2575,112.0,1,"[92, 109, 118]",3.0,0,1,68.18199999999999,0.5289649875481973,67.67880629670447,0.14002231964941814
1314,175.833,77.89,180.87,130.19,115.2525,112.0,1,"[92, 109, 118]",3.0,0,1,68.071,0.5281038348448761,67.81639717576262,0.13759087905815193
1315,175.944,78.45,180.85,130.33,115.2475,112.0,1,"[92, 109, 118]",3.0,0,1,67.96000000000001,0.527242682141555,67.95648643302385,0.14008925726123778
1316,176.056,79.0,180.84,130.4675,115.245,112.0,1,"[92, 109, 118]",3.0,0,1,67.84799999999998,0.5263737713057712,68.0940091584186,0.13752272539474575
1317,176.167,79.56,180.82,130.60750000000002,115.24,112.0,1,"[92, 109, 118]",3.0,0,1,67.737,0.52551261860245,68.23409841567984,0.14008925726123778
1318,176.277,80.11,180.8,130.745,115.235,112.0,1,"[92, 109, 118]",3.0,0,1,67.62700000000001,0.5246592240315913,68.37168929473799,0.13759087905815193
1319,176.388,80.66,180.78,130.8825,115.22999999999999,112.0,1,"[92, 109, 118]",3.0,0,1,67.51599999999999,0.5237980713282698,68.50928017379616,0.13759087905816614
1320,176.499,81.22,180.79,131.0225,115.23249999999999,112.0,1,"[92, 109, 118]",3.0,0,1,67.405,0.5229369186249486,68.64930249344557,0.14002231964941814
1321,176.6,81.71,180.88,131.145,115.255,112.0,1,"[92, 109, 118]",3.0,0,1,67.304,0.522153347246251,68.77385168051639,0.1245491870708122
1322,176.71,82.26,180.92,131.2825,115.26499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,67.19399999999999,0.521299952675392,68.911714837306,0.13786315678960648
1323,176.822,82.78,181.11,131.4125,115.3125,112.0,1,"[92, 109, 118]",3.0,0,1,67.082,0.5204310418396083,69.05012094266266,0.13840610535666542
1324,176.933,83.29,181.33,131.54,115.3675,112.0,1,"[92, 109, 118]",3.0,0,1,66.971,0.5195698891362872,69.18897788343264,0.13885694076998334
1325,177.044,83.8,181.55,131.6675,115.4225,112.0,1,"[92, 109, 118]",3.0,0,1,66.85999999999999,0.5187087364329658,69.32783482420263,0.13885694076998334
1326,177.155,84.31,181.77,131.79500000000002,115.47749999999999,112.0,1,"[92, 109, 118]",3.0,0,1,66.749,0.5178475837296446,69.46669176497264,0.13885694077001176
1327,177.266,84.82,181.99,131.9225,115.5325,112.0,1,"[92, 109, 118]",3.0,0,1,66.638,0.5169864310263235,69.60554870574262,0.13885694076998334
1328,177.377,85.34,182.19,132.0525,115.5825,112.0,1,"[92, 109, 118]",3.0,0,1,66.52699999999999,0.516125278323002,69.74483258851446,0.139283882771835
1329,177.488,85.86,182.07,132.1825,115.5525,112.0,1,"[92, 109, 118]",3.0,0,1,66.416,0.5152641256196808,69.87824922915571,0.1334166406412578
1330,177.6,86.26,181.68,132.2825,115.455,112.0,1,"[92, 109, 118]",3.0,0,1,66.304,0.5143952147838973,70.01791400639034,0.13966477723462845
1331,177.711,86.64,181.28,132.3775,115.35499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,66.19299999999998,0.5135340620805758,70.15584514863168,0.13793114224134229
1332,177.82,87.05,180.92,132.48,115.26499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,66.084,0.5126884256421794,70.29224987728871,0.1364047286570269
1333,177.931,87.6,180.87,132.6175,115.2525,112.0,1,"[92, 109, 118]",3.0,0,1,65.97299999999998,0.5118272729388581,70.43031689000357,0.13806701271485622
1334,178.043,88.15,180.96,132.755,115.275,112.0,1,"[92, 109, 118]",3.0,0,1,65.86099999999999,0.5109583621030745,70.56964563793449,0.13932874793091798
1335,178.153,88.68,181.08,132.8875,115.305,112.0,1,"[92, 109, 118]",3.0,0,1,65.751,0.5101049675322157,70.70549941962642,0.13585378169193518
1336,178.264,89.23,181.2,133.025,115.335,112.0,1,"[92, 109, 118]",3.0,0,1,65.63999999999999,0.5092438148288944,70.84623409907681,0.14073467945038942
1337,178.375,89.77,181.33,133.16,115.3675,112.0,1,"[92, 109, 118]",3.0,0,1,65.529,0.5083826621255731,70.9850910398468,0.13885694076998334
1338,178.486,90.29,181.51,133.29,115.4125,112.0,1,"[92, 109, 118]",3.0,0,1,65.418,0.5075215094222519,71.12265920476877,0.13756816492197288
1339,178.598,90.8,181.75,133.4175,115.4725,112.0,1,"[92, 109, 118]",3.0,0,1,65.30599999999998,0.5066525985864682,71.26357141147919,0.14091220671042493
1340,178.71,91.27,182.04,133.535,115.54499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,65.19399999999999,0.5057836877506846,71.40163842419403,0.138067012714842
1341,178.821,91.63,182.32,133.625,115.615,112.0,1,"[92, 109, 118]",3.0,0,1,65.083,0.5049225350473634,71.51565596670396,0.11401754250992724
1342,178.932,91.7,182.3,133.6425,115.61,112.0,1,"[92, 109, 118]",3.0,0,1,64.97200000000001,0.5040613823440422,71.53385624142717,0.018200274723213283
1343,179.043,91.74,182.13,133.6525,115.5675,112.0,1,"[92, 109, 118]",3.0,0,1,64.86099999999999,0.5032002296407209,71.57751686441861,0.04366062299143891
1344,179.154,91.77,181.58,133.66,115.43,112.0,1,"[92, 109, 118]",3.0,0,1,64.75,0.5023390769373997,71.71522125795781,0.13770439353919528
1345,179.265,91.78,181.01,133.6625,115.2875,112.0,1,"[92, 109, 118]",3.0,0,1,64.63900000000001,0.5014779242340784,71.8577431860952,0.1425219281373984
1346,179.377,91.78,180.45,133.6625,115.1475,112.0,1,"[92, 109, 118]",3.0,0,1,64.52699999999999,0.5006090133982947,71.9977431860952,0.14000000000000057
1347,179.488,91.76,179.89,133.6575,115.0075,112.0,1,"[92, 109, 118]",3.0,0,1,64.416,0.4997478606949735,72.13783244335643,0.14008925726122357
1348,179.599,91.72,179.33,133.6475,114.8675,112.0,1,"[92, 109, 118]",3.0,0,1,64.305,0.49888670799165236,72.2781891318326,0.14035668847617444
1349,179.709,91.61,178.81,133.62,114.7375,112.0,1,"[92, 109, 118]",3.0,0,1,64.195,0.4980333134207933,72.4110659544918,0.13287682265919898
1350,180.042,91.54,178.33,133.6025,114.6175,112.0,1,"[92, 109, 118]",3.0,0,1,63.861999999999995,0.4954498553108296,72.53233528284815,0.12126932835634818
1351,180.597,91.71,178.35,133.645,114.6225,112.0,1,"[92, 109, 118]",3.0,0,1,63.30699999999999,0.49114409179422325,72.57512838976973,0.04279310692157878
1352,180.709,92.23,178.44,133.775,114.645,112.0,1,"[92, 109, 118]",3.0,0,1,63.19499999999999,0.49027518095843964,72.70706113778931,0.13193274801957955
1353,180.82,92.75,178.53,133.905,114.66749999999999,112.0,1,"[92, 109, 118]",3.0,0,1,63.084,0.4894140282551185,72.83899388580889,0.13193274801957955
1354,180.931,93.28,178.62,134.0375,114.69,112.0,1,"[92, 109, 118]",3.0,0,1,62.972999999999985,0.4885528755517971,72.97339068636605,0.13439680055715542
1355,181.042,93.81,178.71,134.17000000000002,114.7125,112.0,1,"[92, 109, 118]",3.0,0,1,62.861999999999995,0.4876917228484759,73.10778748692323,0.13439680055718384
1356,181.152,94.3,178.79,134.2925,114.73249999999999,112.0,1,"[92, 109, 118]",3.0,0,1,62.75200000000001,0.48683832827761714,73.23190940279626,0.12412191587303312
1357,181.486,94.45,178.84,134.33,114.745,112.0,1,"[92, 109, 118]",3.0,0,1,62.418000000000006,0.484247112035191,73.2714378735484,0.039528470752131284
1358,181.819,94.39,178.81,134.315,114.7375,112.0,1,"[92, 109, 118]",3.0,0,1,62.08500000000001,0.4816636539252272,73.28820838337965,0.016770509831260938
1359,181.93,94.59,178.85,134.365,114.7475,112.0,1,"[92, 109, 118]",3.0,0,1,61.97399999999999,0.4808025012219058,73.33919857851559,0.050990195135938166
1360,182.153,94.63,178.85,134.375,114.7475,112.0,1,"[92, 109, 118]",3.0,0,1,61.751000000000005,0.47907243768280106,73.34919857851558,0.009999999999990905
1361,182.263,95.05,178.84,134.48,114.745,112.0,1,"[92, 109, 118]",3.0,0,1,61.64099999999999,0.4782190431119421,73.45422833620357,0.10502975768798706
1362,182.374,95.55,178.84,134.605,114.745,112.0,1,"[92, 109, 118]",3.0,0,1,61.53,0.47735789040862087,73.57922833620357,0.125
1363,182.485,96.01,178.92,134.72,114.76499999999999,112.0,1,"[92, 109, 118]",3.0,0,1,61.41899999999998,0.4764967377052995,73.69595451150286,0.11672617529929141
1364,182.597,96.48,179.01,134.8375,114.7875,112.0,1,"[92, 109, 118]",3.0,0,1,61.30699999999999,0.47562782686951594,73.81558937264292,0.11963486114005661
1365,182.708,96.93,179.09,134.95,114.8075,112.0,1,"[92, 109, 118]",3.0,0,1,61.196,0.4747666741661947,73.92985332146317,0.11426394882025193
1366,182.819,97.32,179.17,135.0475,114.82749999999999,112.0,1,"[92, 109, 118]",3.0,0,1,61.08500000000001,0.47390552146287357,74.02938346765016,0.09953014618699285
1367,182.93,97.7,179.23,135.1425,114.8425,112.0,1,"[92, 109, 118]",3.0,0,1,60.97399999999999,0.47304436875955214,74.12556038795852,0.09617692030835201
1368,183.04,98.07,179.3,135.235,114.86,112.0,1,"[92, 109, 118]",3.0,0,1,60.864000000000004,0.4721909741886934,74.21970123987732,0.09414085191880872
1369,183.152,98.45,179.36,135.33,114.875,112.0,1,"[92, 109, 118]",3.0,0,1,60.75200000000001,0.47132206335290977,74.31587816018568,0.09617692030835201
1370,183.606,98.8,179.44,135.4175,114.895,112.0,1,"[92, 109, 118]",3.0,0,1,60.298,0.46779987121500116,74.40563477554073,0.08975661535505708
1371,184.051,98.75,179.39,135.405,114.8825,112.0,1,"[92, 109, 118]",3.0,0,1,59.85300000000001,0.46434750226925386,74.4233124450704,0.01767766952966099
1372,184.273,98.69,179.36,135.39,114.875,112.0,1,"[92, 109, 118]",3.0,0,1,59.631,0.4626251968626113,74.44008295490165,0.016770509831260938
1373,184.384,98.46,179.31,135.3325,114.8625,112.0,1,"[92, 109, 118]",3.0,0,1,59.52000000000001,0.46176404415929007,74.49892596638134,0.05884301147968074
1374,184.495,98.09,179.24,135.24,114.845,112.0,1,"[92, 109, 118]",3.0,0,1,59.40899999999999,0.4609028914559687,74.59306681830014,0.09414085191880872
1375,185.495,97.87,179.19,135.185,114.8325,112.0,1,"[92, 109, 118]",3.0,0,1,58.40899999999999,0.453144758993615,74.64946938916354,0.05640257086339773
1376,185.606,98.27,179.25,135.285,114.8475,112.0,1,"[92, 109, 118]",3.0,0,1,58.298,0.45228360629029385,74.75058813124431,0.10111874208077154
1377,185.717,98.79,179.34,135.415,114.87,112.0,1,"[92, 109, 118]",3.0,0,1,58.18699999999998,0.45142245358697247,74.8825208792639,0.13193274801957955
1378,185.827,99.27,179.42,135.535,114.88999999999999,112.0,1,"[92, 109, 118]",3.0,0,1,58.077,0.45056905901611366,75.00417612986986,0.12165525060596849
1379,186.008,100.07,179.54,135.735,114.91999999999999,112.0,1,"[92, 109, 118]",3.0,0,1,57.89599999999999,0.44916483704042753,75.20641361403145,0.2022374841615857
1380,186.116,100.46,179.61,135.8325,114.9375,112.0,1,"[92, 109, 118]",3.0,0,1,57.78799999999998,0.44832695873449335,75.30547167781224,0.09905806378078807
1381,186.227,100.78,179.66,135.9125,114.94999999999999,112.0,1,"[92, 109, 118]",3.0,0,1,57.67699999999999,0.44746580603117214,75.38644235151573,0.08097067370349009
